inactiveDay,activeNight,inactiveLight,activeDark,mean,std,median,q1,q3,percent_zero,kurtosis
-0.9209694278235119,-0.17574288968099241,-1.148433407079099,0.3365371585459341,0.44239877937351185,0.11611025953924856,1.226468538461458,-0.1312503388483994,0.4829138656905285,-0.2631425994682308,-0.008316472240771176
-0.41389652145660094,0.32738241177894056,-0.655030835831031,-0.20649031988743655,0.6576327755499899,0.7273519338058813,0.04471769042203006,-0.1312503388483994,0.8003550563803868,-0.20032082152016736,-0.04467984078709208
-1.1081963470974483,0.20706983969069576,-1.1732721723899673,0.8216544434419853,1.1494799976265302,0.7109850719088849,1.6681329968196281,-0.1312503388483994,1.0563560166141437,-0.5337594890906591,-0.3676280349967018
-0.9833784009148242,0.819570206685397,-0.9332076853056582,1.2580735163332155,-0.006051262543723967,-0.502042726669736,0.6833406234534382,0.6405278599706413,0.03747219488379182,-0.8961928234064108,-0.3424281849068508
0.33501115563914474,0.6773826214901981,0.8305895574458672,1.02208990581257,0.9493937196111923,0.9455425433523067,0.4744452715272766,-0.1312503388483994,0.9027554404738896,0.05579873472963093,-0.5192392915860858
-0.20326623727342255,0.633632595276291,0.40550704702300944,0.936360228145818,-0.7212100124555746,-0.7619752241795339,-0.38500989068321645,-0.1312503388483994,-0.715170628203453,-0.28730482175594757,0.08678824894270586
-0.5777200758212953,-0.2304304224483764,-0.6623491628915082,-0.4804902263385173,0.23296483884981226,0.4926847864110872,-0.38500989068321645,-0.1312503388483994,0.05283225249781723,-0.13749904357210344,-0.3202313963258206
-1.006781765824066,0.04300724138854386,-0.7940790499801003,0.06750958656364385,1.3467507146453728,1.273841000479064,1.4532692062670047,-0.1312503388483994,0.900195430871552,-0.4274457110247052,-0.3701840104292704
-0.5855211974577093,-0.03355530448579386,-0.45503612136930177,0.3484306497550417,2.19093723982325,4.31334894618256,0.5580034122977412,-0.1312503388483994,0.8873953828598642,-0.16166126585982016,0.43731972473151925
-0.28907857527397657,-0.4273055404109589,0.1719401220029075,0.0409934665845071,0.9280705376644068,0.8592714769476628,0.5221927805389707,-0.1312503388483994,1.030755920590768,0.263593846403995,-0.31935315794138275
